fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,hud_area_name,countyname,pop,state_alpha,metro
2108999999,553,652,791,1063,1213,21,METRO26580M26580,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",Greenup County,36010,KY,1
2109199999,598,623,821,1075,1113,21,METRO36980M36980,"Owensboro, KY MSA",Hancock County,8700,KY,1
2109399999,638,642,846,1211,1465,21,METRO21060M21060,"Elizabethtown, KY HUD Metro FMR Area",Hardin County,107700,KY,1
2109599999,437,548,663,943,947,21,NCNTY21095N21095,"Harlan County, KY",Harlan County,27550,KY,0
2109799999,475,503,663,893,932,21,NCNTY21097N21097,"Harrison County, KY",Harrison County,18630,KY,0
2109999999,500,503,663,858,1080,21,NCNTY21099N21099,"Hart County, KY",Hart County,18530,KY,0
2110199999,597,670,845,1107,1222,21,METRO21780M21780,"Evansville, IN-KY MSA",Henderson County,46250,KY,1
2110399999,649,760,918,1229,1408,21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",Henry County,15675,KY,1
2110599999,475,515,663,881,901,21,NCNTY21105N21105,"Hickman County, KY",Hickman County,4625,KY,0
2110799999,523,531,700,943,996,21,NCNTY21107N21107,"Hopkins County, KY",Hopkins County,45985,KY,0
2110999999,475,515,663,941,995,21,NCNTY21109N21109,"Jackson County, KY",Jackson County,13370,KY,0
2111199999,649,760,918,1229,1408,21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",Jefferson County,764380,KY,1
2111399999,630,728,910,1256,1531,21,METRO30460M30460,"Lexington-Fayette, KY MSA",Jessamine County,51665,KY,1
2111599999,475,503,663,896,899,21,NCNTY21115N21115,"Johnson County, KY",Johnson County,23065,KY,0
2111799999,604,698,916,1244,1425,21,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Kenton County,163985,KY,1
2111999999,475,515,663,896,899,21,NCNTY21119N21119,"Knott County, KY",Knott County,15690,KY,0
2112199999,475,507,663,925,1148,21,NCNTY21121N21121,"Knox County, KY",Knox County,31425,KY,0
2112399999,638,642,846,1211,1465,21,METRO21060M21060,"Elizabethtown, KY HUD Metro FMR Area",Larue County,14100,KY,1
2112599999,545,552,671,880,965,21,NCNTY21125N21125,"Laurel County, KY",Laurel County,59900,KY,0
2112799999,475,503,663,898,901,21,NCNTY21127N21127,"Lawrence County, KY",Lawrence County,15845,KY,0
2112999999,475,518,663,898,901,21,NCNTY21129N21129,"Lee County, KY",Lee County,6715,KY,0
2113199999,475,515,663,898,901,21,NCNTY21131N21131,"Leslie County, KY",Leslie County,10650,KY,0
2113399999,475,566,663,839,930,21,NCNTY21133N21133,"Letcher County, KY",Letcher County,23010,KY,0
2113599999,475,555,663,898,901,21,NCNTY21135N21135,"Lewis County, KY",Lewis County,13565,KY,0
2113799999,475,503,663,870,899,21,NCNTY21137N21137,"Lincoln County, KY",Lincoln County,24415,KY,0
2113999999,486,527,678,843,922,21,NCNTY21139N21139,"Livingston County, KY",Livingston County,9290,KY,0
2114199999,480,532,670,892,1131,21,NCNTY21141N21141,"Logan County, KY",Logan County,26845,KY,0
2114399999,475,524,663,825,901,21,NCNTY21143N21143,"Lyon County, KY",Lyon County,8270,KY,0
2114599999,577,611,805,1001,1092,21,NCNTY21145N21145,"McCracken County, KY",McCracken County,65285,KY,0
2114799999,475,515,663,825,901,21,NCNTY21147N21147,"McCreary County, KY",McCreary County,17750,KY,0
2114999999,598,623,821,1075,1113,21,METRO36980M36980,"Owensboro, KY MSA",McLean County,9360,KY,1
2115199999,531,554,730,1002,1005,21,NCNTY21151N21151,"Madison County, KY",Madison County,88375,KY,0
2115399999,475,548,663,835,901,21,NCNTY21153N21153,"Magoffin County, KY",Magoffin County,12785,KY,0
2115599999,491,571,685,852,929,21,NCNTY21155N21155,"Marion County, KY",Marion County,19335,KY,0
2115799999,635,650,741,922,1007,21,NCNTY21157N21157,"Marshall County, KY",Marshall County,31175,KY,0
2115999999,488,516,680,846,924,21,NCNTY21159N21159,"Martin County, KY",Martin County,12175,KY,0
2116199999,494,550,689,857,936,21,NCNTY21161N21161,"Mason County, KY",Mason County,17165,KY,0
2116399999,561,603,775,1109,1342,21,METRO21060N21163,"Meade County, KY HUD Metro FMR Area",Meade County,28450,KY,1
2116599999,475,515,663,861,901,21,NCNTY21165N21165,"Menifee County, KY",Menifee County,6380,KY,0
2116799999,488,516,680,959,1055,21,NCNTY21167N21167,"Mercer County, KY",Mercer County,21380,KY,0
2116999999,475,577,663,825,904,21,NCNTY21169N21169,"Metcalfe County, KY",Metcalfe County,9990,KY,0
2117199999,475,503,663,843,899,21,NCNTY21171N21171,"Monroe County, KY",Monroe County,10645,KY,0
2117399999,519,567,724,947,1185,21,NCNTY21173N21173,"Montgomery County, KY",Montgomery County,27550,KY,0
2117599999,475,582,663,870,899,21,NCNTY21175N21175,"Morgan County, KY",Morgan County,13280,KY,0
2117799999,475,520,663,825,899,21,NCNTY21177N21177,"Muhlenberg County, KY",Muhlenberg County,31155,KY,0
2117999999,520,550,725,1038,1052,21,NCNTY21179N21179,"Nelson County, KY",Nelson County,45130,KY,0
2118199999,475,503,663,828,1148,21,NCNTY21181N21181,"Nicholas County, KY",Nicholas County,7060,KY,0
2118399999,475,534,663,944,974,21,NCNTY21183N21183,"Ohio County, KY",Ohio County,24060,KY,0
2118599999,649,760,918,1229,1408,21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",Oldham County,64635,KY,1
2118799999,475,503,663,833,1028,21,NCNTY21187N21187,"Owen County, KY",Owen County,10685,KY,0
2118999999,475,515,663,838,901,21,NCNTY21189N21189,"Owsley County, KY",Owsley County,4495,KY,0
2119199999,604,698,916,1244,1425,21,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Pendleton County,14530,KY,1
2119399999,475,575,663,922,967,21,NCNTY21193N21193,"Perry County, KY",Perry County,27330,KY,0
2119599999,566,566,711,884,1081,21,NCNTY21195N21195,"Pike County, KY",Pike County,61585,KY,0
2119799999,571,575,693,891,942,21,NCNTY21197N21197,"Powell County, KY",Powell County,12350,KY,0
2119999999,460,529,697,908,945,21,NCNTY21199N21199,"Pulaski County, KY",Pulaski County,63975,KY,0
2120199999,475,503,663,825,901,21,NCNTY21201N21201,"Robertson County, KY",Robertson County,2160,KY,0
2120399999,500,503,663,913,954,21,NCNTY21203N21203,"Rockcastle County, KY",Rockcastle County,16815,KY,0
2120599999,511,612,713,887,1137,21,NCNTY21205N21205,"Rowan County, KY",Rowan County,24390,KY,0
2120799999,530,534,663,886,1148,21,NCNTY21207N21207,"Russell County, KY",Russell County,17730,KY,0
2120999999,630,728,910,1256,1531,21,METRO30460M30460,"Lexington-Fayette, KY MSA",Scott County,52320,KY,1
2121199999,612,658,867,1135,1337,21,METRO31140N21211,"Shelby County, KY HUD Metro FMR Area",Shelby County,45830,KY,1
2121399999,544,576,759,979,1029,21,NCNTY21213N21213,"Simpson County, KY",Simpson County,17880,KY,0
2121599999,649,760,918,1229,1408,21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",Spencer County,18010,KY,1
2121799999,521,524,663,866,903,21,NCNTY21217N21217,"Taylor County, KY",Taylor County,25405,KY,0
2121999999,475,503,663,886,899,21,NCNTY21219N21219,"Todd County, KY",Todd County,12375,KY,0
2122199999,576,689,872,1248,1510,21,METRO17300M17300,"Clarksville, TN-KY MSA",Trigg County,14285,KY,1
2122399999,649,760,918,1229,1408,21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",Trimble County,8695,KY,1
2122599999,475,553,663,887,926,21,NCNTY21225N21225,"Union County, KY",Union County,14915,KY,0
2122799999,656,660,841,1065,1418,21,METRO14540M14540,"Bowling Green, KY HUD Metro FMR Area",Warren County,123825,KY,1
2122999999,483,514,674,838,1167,21,NCNTY21229N21229,"Washington County, KY",Washington County,12000,KY,0
2123199999,441,582,663,949,1016,21,NCNTY21231N21231,"Wayne County, KY",Wayne County,20690,KY,0
2123399999,475,564,663,949,1033,21,NCNTY21233N21233,"Webster County, KY",Webster County,13180,KY,0
2123599999,475,582,663,841,1148,21,NCNTY21235N21235,"Whitley County, KY",Whitley County,36025,KY,0
2123799999,475,503,663,886,1148,21,NCNTY21237N21237,"Wolfe County, KY",Wolfe County,7250,KY,0
2123999999,630,728,910,1256,1531,21,METRO30460M30460,"Lexington-Fayette, KY MSA",Woodford County,25815,KY,1
2200199999,546,550,725,1033,1109,22,METRO29180N22001,"Acadia Parish, LA HUD Metro FMR Area",Acadia Parish,62605,LA,1
2200399999,546,550,725,977,1111,22,NCNTY22003N22003,"Allen Parish, LA",Allen Parish,25665,LA,0
2200599999,794,856,1013,1290,1583,22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",Ascension Parish,119130,LA,1
2200799999,602,675,769,1098,1132,22,NCNTY22007N22007,"Assumption Parish, LA",Assumption Parish,22880,LA,0
2200999999,478,550,725,973,1093,22,NCNTY22009N22009,"Avoyelles Parish, LA",Avoyelles Parish,41095,LA,0
2201199999,621,635,725,1004,1255,22,NCNTY22011N22011,"Beauregard Parish, LA",Beauregard Parish,36600,LA,0
2201399999,568,636,725,1015,1036,22,NCNTY22013N22013,"Bienville Parish, LA",Bienville Parish,13805,LA,0
2201599999,599,715,845,1051,1207,22,METRO43340M43340,"Shreveport-Bossier City, LA HUD Metro FMR Area",Bossier Parish,125700,LA,1
2201799999,599,715,845,1051,1207,22,METRO43340M43340,"Shreveport-Bossier City, LA HUD Metro FMR Area",Caddo Parish,251070,LA,1
2201999999,650,674,869,1092,1260,22,METRO29340M29340,"Lake Charles, LA MSA",Calcasieu Parish,198755,LA,1
2202199999,597,668,762,948,1033,22,NCNTY22021N22021,"Caldwell Parish, LA",Caldwell Parish,10000,LA,0
2202399999,650,674,869,1092,1260,22,METRO29340M29340,"Lake Charles, LA MSA",Cameron Parish,6805,LA,1
2202599999,582,608,725,1015,1067,22,NCNTY22025N22025,"Catahoula Parish, LA",Catahoula Parish,10045,LA,0
2202799999,606,618,773,961,1048,22,NCNTY22027N22027,"Claiborne Parish, LA",Claiborne Parish,16295,LA,0
2202999999,568,636,725,942,1067,22,NCNTY22029N22029,"Concordia Parish, LA",Concordia Parish,20210,LA,0
2203199999,599,715,845,1051,1207,22,METRO43340M43340,"Shreveport-Bossier City, LA HUD Metro FMR Area",De Soto Parish,27165,LA,1
2203399999,794,856,1013,1290,1583,22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",East Baton Rouge Parish,446165,LA,1
2203599999,553,556,725,1010,1067,22,NCNTY22035N22035,"East Carroll Parish, LA",East Carroll Parish,7320,LA,0
2203799999,794,856,1013,1290,1583,22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",East Feliciana Parish,19555,LA,1
2203999999,568,619,725,921,1010,22,NCNTY22039N22039,"Evangeline Parish, LA",Evangeline Parish,33750,LA,0
2204199999,546,550,725,902,983,22,NCNTY22041N22041,"Franklin Parish, LA",Franklin Parish,20390,LA,0
2204399999,540,650,819,1085,1198,22,METRO10780M10780,"Alexandria, LA MSA",Grant Parish,22305,LA,1
2204599999,597,601,792,987,1254,22,METRO29180N22045,"Iberia Parish, LA HUD Metro FMR Area",Iberia Parish,73345,LA,1
2204799999,642,700,815,1093,1261,22,METRO12940N22047,"Iberville Parish, LA HUD Metro FMR Area",Iberville Parish,33120,LA,1
2204999999,568,611,725,960,983,22,NCNTY22049N22049,"Jackson Parish, LA",Jackson Parish,15950,LA,0
2205199999,765,899,1061,1371,1583,22,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",Jefferson Parish,437040,LA,1
2205399999,621,636,725,980,983,22,NCNTY22053N22053,"Jefferson Davis Parish, LA",Jefferson Davis Parish,31405,LA,0
2205599999,634,790,901,1200,1363,22,METRO29180M29180,"Lafayette, LA HUD Metro FMR Area",Lafayette Parish,238230,LA,1
2205799999,664,705,897,1212,1401,22,METRO26380M26380,"Houma-Thibodaux, LA MSA",Lafourche Parish,98110,LA,1
2205999999,568,580,725,942,1067,22,NCNTY22059N22059,"La Salle Parish, LA",La Salle Parish,14930,LA,0
2206199999,587,680,791,1113,1370,22,NCNTY22061N22061,"Lincoln Parish, LA",Lincoln Parish,47535,LA,0
2206399999,794,856,1013,1290,1583,22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",Livingston Parish,137095,LA,1
2206599999,580,584,725,994,998,22,NCNTY22065N22065,"Madison Parish, LA",Madison Parish,11615,LA,0
2206799999,621,634,725,1005,1255,22,NCNTY22067N22067,"Morehouse Parish, LA",Morehouse Parish,26290,LA,0
2206999999,559,643,848,1098,1150,22,NCNTY22069N22069,"Natchitoches Parish, LA",Natchitoches Parish,39050,LA,0
2207199999,765,899,1061,1371,1583,22,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",Orleans Parish,388180,LA,1
2207399999,606,610,804,1012,1111,22,METRO33740M33740,"Monroe, LA MSA",Ouachita Parish,156435,LA,1
2207599999,765,899,1061,1371,1583,22,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",Plaquemines Parish,23395,LA,1
2207799999,794,856,1013,1290,1583,22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",Pointe Coupee Parish,22270,LA,1
2207999999,540,650,819,1085,1198,22,METRO10780M10780,"Alexandria, LA MSA",Rapides Parish,132080,LA,1
2208199999,588,600,750,933,1022,22,NCNTY22081N22081,"Red River Parish, LA",Red River Parish,8725,LA,0
2208399999,546,550,725,902,1255,22,NCNTY22083N22083,"Richland Parish, LA",Richland Parish,20620,LA,0
2208599999,508,584,770,1026,1231,22,NCNTY22085N22085,"Sabine Parish, LA",Sabine Parish,24145,LA,0
2208799999,765,899,1061,1371,1583,22,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",St. Bernard Parish,45065,LA,1
2208999999,765,899,1061,1371,1583,22,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",St. Charles Parish,52730,LA,1
2209199999,794,856,1013,1290,1583,22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",St. Helena Parish,10510,LA,1
2209399999,581,610,804,1053,1200,22,METRO35380N22093,"St. James Parish, LA HUD Metro FMR Area",St. James Parish,21485,LA,1
2209599999,765,899,1061,1371,1583,22,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",St. John the Baptist Parish,43565,LA,1
2209799999,559,562,741,969,1038,22,NCNTY22097N22097,"St. Landry Parish, LA",St. Landry Parish,83580,LA,0
2209999999,634,790,901,1200,1363,22,METRO29180M29180,"Lafayette, LA HUD Metro FMR Area",St. Martin Parish,53610,LA,1
2210199999,641,736,889,1147,1439,22,NCNTY22101N22101,"St. Mary Parish, LA",St. Mary Parish,52580,LA,0
2210399999,765,899,1061,1371,1583,22,METRO35380M35380,"New Orleans-Metairie, LA HUD Metro FMR Area",St. Tammany Parish,249200,LA,1
2210599999,689,693,891,1108,1208,22,METRO25220M25220,"Hammond, LA MSA",Tangipahoa Parish,128850,LA,1
2210799999,568,636,725,1038,1067,22,NCNTY22107N22107,"Tensas Parish, LA",Tensas Parish,4770,LA,0
2210999999,664,705,897,1212,1401,22,METRO26380M26380,"Houma-Thibodaux, LA MSA",Terrebonne Parish,113065,LA,1
2211199999,606,610,804,1012,1111,22,METRO33740M33740,"Monroe, LA MSA",Union Parish,22535,LA,1
2211399999,564,639,728,983,987,22,METRO29180N22113,"Vermilion Parish, LA HUD Metro FMR Area",Vermilion Parish,59840,LA,1
2211599999,730,780,1028,1279,1541,22,NCNTY22115N22115,"Vernon Parish, LA",Vernon Parish,51905,LA,0
2211799999,568,636,725,1037,1151,22,NCNTY22117N22117,"Washington Parish, LA",Washington Parish,46450,LA,0
2211999999,523,584,725,1038,1067,22,METRO43340N22119,"Webster Parish, LA HUD Metro FMR Area",Webster Parish,40045,LA,1
2212199999,794,856,1013,1290,1583,22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",West Baton Rouge Parish,25520,LA,1
2212399999,546,550,725,977,1067,22,NCNTY22123N22123,"West Carroll Parish, LA",West Carroll Parish,11275,LA,0
2212599999,794,856,1013,1290,1583,22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",West Feliciana Parish,15375,LA,1
2212799999,546,550,725,902,1020,22,NCNTY22127N22127,"Winn Parish, LA",Winn Parish,14630,LA,0
2300102060,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,22940,ME,1
2300119105,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,3910,ME,1
2300129255,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,4355,ME,1
2300138565,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,2300,ME,1
2300138740,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,36210,ME,1
2300140035,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,8870,ME,1
2300140665,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,2075,ME,1
2300140770,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,3135,ME,1
2300144585,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,2990,ME,1
2300146160,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,2590,ME,1
2300160020,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,5520,ME,1
2300164570,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,5010,ME,1
2300177800,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,5745,ME,1
2300179585,685,737,947,1214,1484,23,METRO30340M30340,"Lewiston-Auburn, ME MSA",Androscoggin County,1665,ME,1
2300300800,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,215,ME,0
2300301220,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,180,ME,0
2300301710,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,1285,ME,0
2300302760,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,55,ME,0
2300305385,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,680,ME,0
2300307065,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,575,ME,0
2300310565,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,7825,ME,0
2300311020,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,240,ME,0
2300311300,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,315,ME,0
2300311335,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,240,ME,0
2300311785,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,95,ME,0
2300312000,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,485,ME,0
2300313900,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,415,ME,0
2300315395,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,270,ME,0
2300315990,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,95,ME,0
2300319210,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,280,ME,0
2300319420,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,725,ME,0
2300321380,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,1175,ME,0
2300325615,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,3365,ME,0
2300325755,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,3980,ME,0
2300326735,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,930,ME,0
2300327120,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,95,ME,0
2300327855,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,0,ME,0
2300328590,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,475,ME,0
2300330690,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,190,ME,0
2300330725,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,110,ME,0
2300332195,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,65,ME,0
2300332685,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,50,ME,0
2300333385,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,1595,ME,0
2300333980,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,5910,ME,0
2300335065,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,845,ME,0
2300339300,492,605,734,992,1140,23,NCNTY23003N23003,"Aroostook County, ME",Aroostook County,2035,ME,0
